Date,AAPL
2020-05-01,69.8468246459961
2020-05-04,70.83504486083984
2020-05-05,71.8982162475586
2020-05-06,72.64000701904297
2020-05-07,73.3914566040039
2020-05-08,75.13829040527344
2020-05-11,76.32061767578125
2020-05-12,75.44841003417969
2020-05-13,74.53743743896484
2020-05-14,74.99534606933594
2020-05-15,74.55198669433594
2020-05-18,76.3084945678711
2020-05-19,75.86756134033203
2020-05-20,77.34304809570312
2020-05-21,76.76642608642578
2020-05-22,77.26065826416016
2020-05-26,76.73735046386719
2020-05-27,77.07169342041016
2020-05-28,77.10560607910156
2020-05-29,77.0304946899414
2020-06-01,77.97783660888672
2020-06-02,78.33883666992188
2020-06-03,78.77007293701172
2020-06-04,78.0916748046875
2020-06-05,80.31581115722656
2020-06-08,80.79067993164062
2020-06-09,83.34188079833984
2020-06-10,85.486083984375
2020-06-11,81.3818588256836
2020-06-12,82.0844497680664
2020-06-15,83.09960174560547
2020-06-16,85.30193328857422
2020-06-17,85.1832275390625
2020-06-18,85.2171401977539
2020-06-19,84.73017120361328
2020-06-22,86.94701385498047
2020-06-23,88.80287170410156
2020-06-24,87.23534393310547
2020-06-25,88.39344024658203
2020-06-26,85.67745208740234
2020-06-29,87.65205383300781
2020-06-30,88.38375854492188
2020-07-01,88.21656036376953
2020-07-02,88.21656036376953
2020-07-06,90.57638549804688
2020-07-07,90.29532623291016
2020-07-08,92.3983154296875
2020-07-09,92.7956771850586
2020-07-10,92.95799255371094
2020-07-13,92.52914428710938
2020-07-14,94.06037902832031
2020-07-15,94.70723724365234
2020-07-16,93.54188537597656
2020-07-17,93.35291290283203
2020-07-20,95.3202133178711
2020-07-21,94.004638671875
2020-07-22,94.26873016357422
2020-07-23,89.9779281616211
2020-07-24,89.75503540039062
2020-07-27,91.88225555419922
2020-07-28,90.37288665771484
2020-07-29,92.10516357421875
2020-07-30,93.21966552734375
2020-07-31,102.97868347167969
2020-08-03,105.57351684570312
2020-08-04,106.278564453125
2020-08-05,106.66376495361328
2020-08-06,110.38518524169922
2020-08-07,107.87550354003906
2020-08-10,109.44345092773438
2020-08-11,106.1886215209961
2020-08-12,109.71768951416016
2020-08-13,111.6594467163086
2020-08-14,111.5599365234375
2020-08-17,111.2686767578125
2020-08-18,112.19584655761719
2020-08-19,112.33663177490234
2020-08-20,114.829345703125
2020-08-21,120.74676513671875
2020-08-24,122.19091033935547
2020-08-25,121.18852233886719
2020-08-26,122.83653259277344
2020-08-27,121.36813354492188
2020-08-28,121.17154693603516
2020-08-31,125.28072357177734
2020-09-01,130.27098083496094
2020-09-02,127.57193756103516
2020-09-03,117.3584213256836
2020-09-04,117.43609619140625
2020-09-08,109.53324890136719
2020-09-09,113.90216064453125
2020-09-10,110.18373107910156
2020-09-11,108.73712921142578
2020-09-14,111.99925994873047
2020-09-15,112.17401123046875
2020-09-16,108.86334991455078
2020-09-17,107.12549591064453
2020-09-18,103.72746276855469
2020-09-21,106.87306213378906
2020-09-22,108.55266571044922
2020-09-23,103.99930572509766
2020-09-24,105.06726837158203
2020-09-25,109.00896453857422
2020-09-28,111.61090087890625
2020-09-29,110.76626586914062
2020-09-30,112.43612670898438
2020-10-01,113.38758087158203
2020-10-02,109.72742462158203
2020-10-05,113.10603332519531
2020-10-06,109.86334991455078
2020-10-07,111.7274169921875
2020-10-08,111.6206283569336
2020-10-09,113.56234741210938
2020-10-12,120.77589416503906
2020-10-13,117.57203674316406
2020-10-14,117.65940856933594
2020-10-15,117.19338989257812
2020-10-16,115.55260467529297
2020-10-19,112.60120391845703
2020-10-20,114.08661651611328
2020-10-21,113.46525573730469
2020-10-22,112.3779067993164
2020-10-23,111.68856048583984
2020-10-26,111.69828796386719
2020-10-27,113.203125
2020-10-28,107.96043395996094
2020-10-29,111.96041870117188
2020-10-30,105.68860626220703
2020-11-02,105.60122680664062
2020-11-03,107.22259521484375
2020-11-04,111.60118103027344
2020-11-05,115.56233215332031
2020-11-06,115.4310531616211
2020-11-09,113.1261215209961
2020-11-10,112.78573608398438
2020-11-11,116.2090835571289
2020-11-12,115.93675994873047
2020-11-13,115.98539733886719
2020-11-16,116.99683380126953
2020-11-17,116.11182403564453
2020-11-18,114.78916931152344
2020-11-19,115.3824234008789
2020-11-20,114.11811828613281
2020-11-23,110.72393798828125
2020-11-24,112.0076904296875
2020-11-25,112.84407806396484
2020-11-27,113.38872528076172
2020-11-30,115.78114318847656
2020-12-01,119.35037994384766
2020-12-02,119.70049285888672
2020-12-03,119.5643310546875
2020-12-04,118.89329528808594
2020-12-07,120.35210418701172
2020-12-08,120.96480560302734
2020-12-09,118.43620300292969
2020-12-10,119.85611724853516
2020-12-11,119.04891204833984
2020-12-14,118.43620300292969
2020-12-15,124.36872100830078
2020-12-16,124.30062103271484
2020-12-17,125.16619110107422
2020-12-18,123.1822280883789
2020-12-21,124.70909881591797
2020-12-22,128.25888061523438
2020-12-23,127.36415100097656
2020-12-24,128.346435546875
2020-12-28,132.93679809570312
2020-12-29,131.166748046875
2020-12-30,130.04833984375
2020-12-31,129.046630859375
2021-01-04,125.8567123413086
2021-01-05,127.41275787353516
2021-01-06,123.12385559082031
2021-01-07,127.32524108886719
2021-01-08,128.42422485351562
2021-01-11,125.43852233886719
2021-01-12,125.26345825195312
2021-01-13,127.29605865478516
2021-01-14,125.3704605102539
2021-01-15,123.64903259277344
2021-01-19,124.32009887695312
2021-01-20,128.4047393798828
2021-01-21,133.1118621826172
2021-01-22,135.25148010253906
2021-01-25,138.9957275390625
2021-01-26,139.22914123535156
2021-01-27,138.1593475341797
2021-01-28,133.32582092285156
2021-01-29,128.33670043945312
2021-02-01,130.4568328857422
2021-02-02,131.28350830078125
2021-02-03,130.26231384277344
2021-02-04,133.6175537109375
2021-02-05,133.20364379882812
2021-02-08,133.34976196289062
2021-02-09,132.47312927246094
2021-02-10,131.8693084716797
2021-02-11,131.6160430908203
2021-02-12,131.8497314453125
2021-02-16,129.72647094726562
2021-02-17,127.43756866455078
2021-02-18,126.33699035644531
2021-02-19,126.49278259277344
2021-02-22,122.72344207763672
2021-02-23,122.58708953857422
2021-02-24,122.09033966064453
2021-02-25,117.8437271118164
2021-02-26,118.10669708251953
2021-03-01,124.46688079833984
2021-03-02,121.86632537841797
2021-03-03,118.88589477539062
2021-03-04,117.00607299804688
2021-03-05,118.2625503540039
2021-03-08,113.3341293334961
2021-03-09,117.94112396240234
2021-03-10,116.8599853515625
2021-03-11,118.78849792480469
2021-03-12,117.88268280029297
2021-03-15,120.76571655273438
2021-03-16,122.30461120605469
2021-03-17,121.51569366455078
2021-03-18,117.39568328857422
2021-03-19,116.8697280883789
2021-03-22,120.18130493164062
2021-03-23,119.35340881347656
2021-03-24,116.96713256835938
2021-03-25,117.45411682128906
2021-03-26,118.05799865722656
2021-03-29,118.23330688476562
2021-03-30,116.78207397460938
2021-03-31,118.97357177734375
2021-04-01,119.80145263671875
2021-04-05,122.62604522705078
2021-04-06,122.92797088623047
2021-04-07,124.57404327392578
2021-04-08,126.97006225585938
2021-04-09,129.54141235351562
2021-04-12,127.82718658447266
2021-04-13,130.93423461914062
2021-04-14,128.5966033935547
2021-04-15,131.0023956298828
2021-04-16,130.67124938964844
2021-04-19,131.33352661132812
2021-04-20,129.6485595703125
2021-04-21,130.02841186523438
2021-04-22,128.5089874267578
2021-04-23,130.82708740234375
2021-04-26,131.2166748046875
2021-04-27,130.89524841308594
2021-04-28,130.1063232421875
2021-04-29,130.00889587402344
2021-04-30,128.0414581298828
2021-05-03,129.09336853027344
2021-05-04,124.52535247802734
2021-05-05,124.76884460449219
2021-05-06,126.36619567871094
2021-05-07,127.03939056396484
2021-05-10,123.76119995117188
2021-05-11,122.84410095214844
2021-05-12,119.7805404663086
2021-05-13,121.9269790649414
2021-05-14,124.34659576416016
2021-05-17,123.19532775878906
2021-05-18,121.80989074707031
2021-05-19,121.65380859375
2021-05-20,124.20999145507812
2021-05-21,122.37578582763672
2021-05-24,124.0051040649414
2021-05-25,123.80997467041016
2021-05-26,123.76119995117188
2021-05-27,122.22944641113281
2021-05-28,121.57575225830078
2021-06-01,121.25376892089844
2021-06-02,122.01478576660156
2021-06-03,120.53179168701172
2021-06-04,122.82457733154297
2021-06-07,122.8343276977539
2021-06-08,123.65389251708984
2021-06-09,124.03437042236328
2021-06-10,123.03923034667969
2021-06-11,124.2490234375
2021-06-14,127.30277252197266
2021-06-15,126.4832763671875
2021-06-16,126.9808578491211
2021-06-17,128.58091735839844
2021-06-18,127.28331756591797
2021-06-21,129.07850646972656
2021-06-22,130.71759033203125
2021-06-23,130.44444274902344
2021-06-24,130.1614532470703
2021-06-25,129.86875915527344
2021-06-28,131.49810791015625
2021-06-29,133.01036071777344
2021-06-30,133.625
2021-07-01,133.927490234375
2021-07-02,136.55198669433594
2021-07-06,138.56179809570312
2021-07-07,141.04971313476562
2021-07-08,139.75210571289062
2021-07-09,141.5766143798828
2021-07-12,140.98143005371094
2021-07-13,142.0936737060547
2021-07-14,145.51821899414062
2021-07-15,144.864501953125
2021-07-16,142.8253631591797
2021-07-19,138.98133850097656
2021-07-20,142.5912322998047
2021-07-21,141.85952758789062
2021-07-22,143.2254180908203
2021-07-23,144.9425506591797
2021-07-26,145.3621063232422
2021-07-27,143.1961669921875
2021-07-28,141.44972229003906
2021-07-29,142.0936737060547
2021-07-30,142.30831909179688
2021-08-02,141.97659301757812
2021-08-03,143.77178955078125
2021-08-04,143.37171936035156
2021-08-05,143.47909545898438
2021-08-06,142.79507446289062
2021-08-09,142.7462615966797
2021-08-10,142.26744079589844
2021-08-11,142.5215301513672
2021-08-12,145.4821319580078
2021-08-13,145.68734741210938
2021-08-16,147.66110229492188
2021-08-17,146.75245666503906
2021-08-18,143.0100860595703
2021-08-19,143.34230041503906
2021-08-20,144.7981719970703
2021-08-23,146.2834014892578
2021-08-24,146.19544982910156
2021-08-25,144.9642791748047
2021-08-26,144.16307067871094
2021-08-27,145.19882202148438
2021-08-30,149.6153564453125
2021-08-31,148.35484313964844
2021-09-01,149.01931762695312
2021-09-02,150.13319396972656
2021-09-03,150.7683563232422
2021-09-07,153.10362243652344
2021-09-08,151.559814453125
2021-09-09,150.5436248779297
2021-09-10,145.560302734375
2021-09-13,146.1270751953125
2021-09-14,144.72976684570312
2021-09-15,145.61898803710938
2021-09-16,145.38442993164062
2021-09-17,142.71690368652344
2021-09-20,139.66835021972656
2021-09-21,140.14712524414062
2021-09-22,142.51177978515625
2021-09-23,143.46934509277344
2021-09-24,143.55726623535156
2021-09-27,142.04275512695312
2021-09-28,138.66192626953125
2021-09-29,139.5608673095703
2021-09-30,138.2612762451172
2021-10-01,139.38497924804688
2021-10-04,135.95535278320312
2021-10-05,137.88026428222656
2021-10-06,138.7498779296875
2021-10-07,140.0103759765625
2021-10-08,139.62925720214844
2021-10-11,139.54135131835938
2021-10-12,138.27105712890625
2021-10-13,137.684814453125
2021-10-14,140.46957397460938
2021-10-15,141.5248565673828
2021-10-18,143.19573974609375
2021-10-19,145.3551483154297
2021-10-20,145.8436737060547
2021-10-21,146.05865478515625
2021-10-22,145.28672790527344
2021-10-25,145.23789978027344
2021-10-26,145.90234375
2021-10-27,145.44309997558594
2021-10-28,149.0779571533203
2021-10-29,146.371337890625
2021-11-01,145.55055236816406
2021-11-02,146.58631896972656
2021-11-03,148.02267456054688
2021-11-04,147.50479125976562
2021-11-05,148.03318786621094
2021-11-08,147.21124267578125
2021-11-09,147.5733184814453
2021-11-10,144.7453155517578
2021-11-11,144.6963653564453
2021-11-12,146.7709197998047
2021-11-15,146.78070068359375
2021-11-16,147.7592010498047
2021-11-17,150.19577026367188
2021-11-18,154.48175048828125
2021-11-19,157.104248046875
2021-11-22,157.5641632080078
2021-11-23,157.94580078125
2021-11-24,158.4644012451172
2021-11-26,153.4445037841797
2021-11-29,156.8009033203125
2021-11-30,161.7523193359375
2021-12-01,161.2336883544922
2021-12-02,160.245361328125
2021-12-03,158.3665313720703
2021-12-06,161.7718963623047
2021-12-07,167.50608825683594
2021-12-08,171.32241821289062
2021-12-09,170.81353759765625
2021-12-10,175.59860229492188
2021-12-13,171.96824645996094
2021-12-14,170.5885009765625
2021-12-15,175.45184326171875
2021-12-16,168.5629425048828
2021-12-17,167.46693420410156
2021-12-20,166.10678100585938
2021-12-21,169.2772674560547
2021-12-22,171.8704071044922
2021-12-23,172.49668884277344
2021-12-27,176.45973205566406
2021-12-28,175.4420166015625
2021-12-29,175.53012084960938
2021-12-30,174.3754425048828
2021-12-31,173.75897216796875
2022-01-03,178.10366821289062
2022-01-04,175.8432159423828
2022-01-05,171.16583251953125
2022-01-06,168.30848693847656
2022-01-07,168.474853515625
2022-01-10,168.49441528320312
2022-01-11,171.32241821289062
2022-01-12,171.76272583007812
2022-01-13,168.49441528320312
2022-01-14,169.35556030273438
2022-01-18,166.15576171875
2022-01-19,162.6623077392578
2022-01-20,160.97923278808594
2022-01-21,158.92428588867188
2022-01-24,158.1512908935547
2022-01-25,156.35076904296875
2022-01-26,156.2626953125
2022-01-27,155.8027801513672
2022-01-28,166.67434692382812
2022-01-31,171.0288543701172
2022-02-01,170.8625030517578
2022-02-02,172.06607055664062
2022-02-03,169.18914794921875
2022-02-04,168.90505981445312
2022-02-07,168.18983459472656
2022-02-08,171.29571533203125
2022-02-09,172.71646118164062
2022-02-10,168.6405029296875
2022-02-11,165.23086547851562
2022-02-14,165.46604919433594
2022-02-15,169.2969512939453
2022-02-16,169.06185913085938
2022-02-17,165.46604919433594
2022-02-18,163.91795349121094
2022-02-22,160.9981689453125
2022-02-23,156.83409118652344
2022-02-24,159.4501495361328
2022-02-25,161.5175018310547
2022-02-28,161.7820281982422
2022-03-01,159.90086364746094
2022-03-02,163.1929168701172
2022-03-03,162.8695526123047
2022-03-04,159.87142944335938
2022-03-07,156.0796661376953
2022-03-08,154.2572784423828
2022-03-09,159.6558837890625
2022-03-10,155.31544494628906
2022-03-11,151.60203552246094
2022-03-14,147.5751190185547
2022-03-15,151.9547882080078
2022-03-16,156.3638153076172
2022-03-17,157.37298583984375
2022-03-18,160.6650848388672
2022-03-21,162.03675842285156
2022-03-22,165.40724182128906
2022-03-23,166.76914978027344
2022-03-24,170.55108642578125
2022-03-25,171.18795776367188
2022-03-28,172.05014038085938
2022-03-29,175.3422393798828
2022-03-30,174.17628479003906
2022-03-31,171.0802001953125
2022-04-01,170.78622436523438
2022-04-04,174.832763671875
2022-04-05,171.52110290527344
2022-04-06,168.3563690185547
2022-04-07,168.66014099121094
2022-04-08,166.65155029296875
2022-04-11,162.39926147460938
2022-04-12,164.2706756591797
2022-04-13,166.95526123046875
2022-04-14,161.94857788085938
2022-04-18,161.7330322265625
2022-04-19,164.0159149169922
2022-04-20,163.849365234375
2022-04-21,163.05575561523438
2022-04-22,158.5193328857422
2022-04-25,159.58731079101562
2022-04-26,153.6301727294922
2022-04-27,153.40489196777344
2022-04-28,160.33193969726562
2022-04-29,154.46299743652344
2022-05-02,154.7667236328125
2022-05-03,156.2560272216797
2022-05-04,162.66383361816406
2022-05-05,153.600830078125
2022-05-06,154.32691955566406
2022-05-09,149.20492553710938
2022-05-10,151.60894775390625
2022-05-11,143.74932861328125
2022-05-12,139.88328552246094
2022-05-13,144.34786987304688
2022-05-16,142.8073272705078
2022-05-17,146.43789672851562
2022-05-18,138.1759490966797
2022-05-19,134.7711181640625
2022-05-20,135.006591796875
2022-05-23,140.42298889160156
2022-05-24,137.72459411621094
2022-05-25,137.8816375732422
2022-05-26,141.0803985595703
2022-05-27,146.8303985595703
2022-05-31,146.04541015625
2022-06-01,145.9178466796875
2022-06-02,148.37088012695312
2022-06-03,142.65036010742188
2022-06-06,143.3960723876953
2022-06-07,145.9178466796875
2022-06-08,145.1819305419922
2022-06-09,139.96177673339844
2022-06-10,134.5552520751953
2022-06-13,129.4038543701172
2022-06-14,130.267333984375
2022-06-15,132.8871612548828
2022-06-16,127.61803436279297
2022-06-17,129.08984375
2022-06-21,133.31890869140625
2022-06-22,132.80868530273438
2022-06-23,135.67385864257812
2022-06-24,139.00021362304688
2022-06-27,139.00021362304688
2022-06-28,134.85946655273438
2022-06-29,136.6157989501953
2022-06-30,134.1529541015625
2022-07-01,136.32144165039062
2022-07-05,138.90206909179688
2022-07-06,140.23651123046875
2022-07-07,143.60215759277344
2022-07-08,144.27919006347656
2022-07-11,142.14991760253906
2022-07-12,143.12135314941406
2022-07-13,142.75831604003906
2022-07-14,145.68231201171875
2022-07-15,147.35040283203125
2022-07-18,144.30865478515625
2022-07-19,148.1648406982422
2022-07-20,150.16651916503906
2022-07-21,152.4331817626953
2022-07-22,151.19680786132812
2022-07-25,150.07823181152344
2022-07-26,148.7535858154297
2022-07-27,153.84613037109375
2022-07-28,154.39561462402344
2022-07-29,159.45872497558594
2022-08-01,158.4774932861328
2022-08-02,157.0056610107422
2022-08-03,163.01075744628906
2022-08-04,162.69676208496094
2022-08-05,162.4707794189453
2022-08-08,161.99911499023438
2022-08-09,162.04827880859375
2022-08-10,166.2930450439453
2022-08-11,165.55609130859375
2022-08-12,169.10324096679688
2022-08-15,170.1742706298828
2022-08-16,170.01702880859375
2022-08-17,171.51060485839844
2022-08-18,171.1175537109375
2022-08-19,168.5333251953125
2022-08-22,164.6521453857422
2022-08-23,164.3180389404297
2022-08-24,164.61279296875
2022-08-25,167.0692596435547
2022-08-26,160.77090454101562
2022-08-29,158.56988525390625
2022-08-30,156.14291381835938
2022-08-31,154.48233032226562
2022-09-01,155.2094268798828
2022-09-02,153.0968780517578
2022-09-06,151.8391571044922
2022-09-07,153.24429321289062
2022-09-08,151.7703857421875
2022-09-09,154.62974548339844
2022-09-12,160.5841827392578
2022-09-13,151.16119384765625
2022-09-14,152.6055908203125
2022-09-15,149.7167510986328
2022-09-16,148.07583618164062
2022-09-19,151.7900848388672
2022-09-20,154.16790771484375
2022-09-21,151.04327392578125
2022-09-22,150.08038330078125
2022-09-23,147.810546875
2022-09-26,148.14463806152344
2022-09-27,149.11740112304688
2022-09-28,147.2308349609375
2022-09-29,139.9989776611328
2022-09-30,135.79351806640625
2022-10-03,139.9695587158203
2022-10-04,143.55596923828125
2022-10-05,143.85076904296875
2022-10-06,142.89761352539062
2022-10-07,137.65061950683594
2022-10-10,137.974853515625
2022-10-11,136.5599365234375
2022-10-12,135.9311065673828
2022-10-13,140.5001220703125
2022-10-14,135.97039794921875
2022-10-17,139.9302215576172
2022-10-18,141.24688720703125
2022-10-19,141.35498046875
2022-10-20,140.89315795898438
2022-10-21,144.70558166503906
2022-10-24,146.84762573242188
2022-10-25,149.6873016357422
2022-10-26,146.74937438964844
2022-10-27,142.27859497070312
2022-10-28,153.02809143066406
2022-10-31,150.669921875
2022-11-01,148.0267791748047
2022-11-02,142.50462341308594
2022-11-03,136.46170043945312
2022-11-04,136.19595336914062
2022-11-07,136.7274169921875
2022-11-08,137.2982940673828
2022-11-09,132.74134826660156
2022-11-10,144.5519561767578
2022-11-11,147.33726501464844
2022-11-14,145.93968200683594
2022-11-15,147.67190551757812
2022-11-16,146.441650390625
2022-11-17,148.34121704101562
2022-11-18,148.90216064453125
2022-11-21,145.6739501953125
2022-11-22,147.80972290039062
2022-11-23,148.6856689453125
2022-11-25,145.7723846435547
2022-11-28,141.94381713867188
2022-11-29,138.94190979003906
2022-11-30,145.6936798095703
2022-12-01,145.96925354003906
2022-12-02,145.47715759277344
2022-12-05,144.3157501220703
2022-12-06,140.6544647216797
2022-12-07,138.715576171875
2022-12-08,140.39852905273438
2022-12-09,139.9163055419922
2022-12-12,142.20950317382812
2022-12-13,143.174072265625
2022-12-14,140.94973754882812
2022-12-15,134.34564208984375
2022-12-16,132.3870391845703
2022-12-19,130.2808074951172
2022-12-20,130.2119140625
2022-12-21,133.31216430664062
2022-12-22,130.14300537109375
2022-12-23,129.7788543701172
2022-12-27,127.97773742675781
2022-12-28,124.05071258544922
2022-12-29,127.56437683105469
2022-12-30,127.87931823730469
2023-01-03,123.09603881835938
2023-01-04,124.36565399169922
2023-01-05,123.04680633544922
2023-01-06,127.5741958618164
2023-01-09,128.0958709716797
2023-01-10,128.66668701171875
2023-01-11,131.3831329345703
2023-01-12,131.30438232421875
2023-01-13,132.63307189941406
2023-01-17,133.79444885253906
2023-01-18,133.07595825195312
2023-01-19,133.13504028320312
2023-01-20,135.69398498535156
2023-01-23,138.88287353515625
2023-01-24,140.28050231933594
2023-01-25,139.62103271484375
2023-01-26,141.68789672851562
2023-01-27,143.6267852783203
2023-01-30,140.74301147460938
2023-01-31,142.0126495361328
2023-02-01,143.13467407226562
2023-02-02,148.4396209716797
2023-02-03,152.0615234375
2023-02-06,149.33526611328125
2023-02-07,152.2091522216797
2023-02-08,149.522216796875
2023-02-09,148.4888153076172
2023-02-10,148.85354614257812
2023-02-13,151.65298461914062
2023-02-14,151.0122833251953
2023-02-15,153.11187744140625
2023-02-16,151.51499938964844
2023-02-17,150.37155151367188
2023-02-21,146.35964965820312
2023-02-22,146.78355407714844
2023-02-23,147.26651000976562
2023-02-24,144.61495971679688
2023-02-27,145.8076629638672
2023-02-28,145.304931640625
2023-03-01,143.23492431640625
2023-03-02,143.8263702392578
2023-03-03,148.8732452392578
2023-03-06,151.63327026367188
2023-03-07,149.4351348876953
2023-03-08,150.68695068359375
2023-03-09,148.4395294189453
2023-03-10,146.37940979003906
2023-03-13,148.32125854492188
2023-03-14,150.4109649658203
2023-03-15,150.8052520751953
2023-03-16,153.62440490722656
2023-03-17,152.7865447998047
2023-03-20,155.1522979736328
2023-03-21,157.0054473876953
2023-03-22,155.57618713378906
2023-03-23,156.6604461669922
2023-03-24,157.96160888671875
2023-03-27,156.01971435546875
2023-03-28,155.398681640625
2023-03-29,158.47418212890625
2023-03-30,160.0414581298828
2023-03-31,162.545166015625
2023-04-03,163.79702758789062
2023-04-04,163.2647705078125
2023-04-05,161.42147827148438
2023-04-06,162.30859375
2023-04-10,159.71620178222656
2023-04-11,158.50376892089844
2023-04-12,157.813720703125
2023-04-13,163.19577026367188
2023-04-14,162.8507843017578
2023-04-17,162.87046813964844
2023-04-18,164.09275817871094
2023-04-19,165.2362060546875
2023-04-20,164.27020263671875
2023-04-21,162.66346740722656
2023-04-24,162.96902465820312
